"unique_trial","filename","tmin","tmax","label","label_error","RepNo","normtime","acttimenorm","Intensity","speaker","trial","condition","typicality","target_name","target_colour","competitor_name","competitor_colour","distractor1_name","distractor1_colour","distractor2_name","distractor2_colour","object_en","colour_en","typ_mean","typ_sd","typ_median","max_intensity"
"MS_22","MS",808.655961662407,813.135807594729,"NF","",22,0.382656531306261,810.062914675759,71.5435577969754,"MS",22,"ANF",NA,"Banane","braun","Mandarine","orange","Birne","gruen","Bueroklammer","rot","banana","brown",27.6435643564356,28.3332257811975,22,71.5435577969754
"MS_24","MS",848.928431482833,852.977921845268,"NF","",24,0.626065213042609,851.295427049753,71.2625758132071,"MS",24,"ANF",NA,"Walnuss","braun","Aprikose","rot","Sonnenbrille","orange","Birne","gruen","walnut","brown",97.4554455445545,11.250355329922,100,71.2625758132071
"MS_25","MS",869.172791106944,873.917072389438,"NF","",25,0.390398079615923,870.703602410937,71.9866073928874,"MS",25,"NF","atypical","Kirsche","gelb","Sonnenbrille","gelb","Birne","gruen","Bueroklammer","rot","cherry","yellow",1.38613861386139,3.98489723086983,0,71.9866073928874
"MS_3","MS",395.489264465653,399.403944649569,"NF","",3,0.627325465093019,397.782942853069,69.8008455613464,"MS",3,"NF","typical","Zitrone","gelb","Waescheklammer","gelb","Bueroklammer","rot","Sonnenbrille","rot","lemon","yellow",99.6039603960396,2.37940836310538,100,69.8008455613464
"MS_32","MS",1010.76066564914,1014.76003427854,"NF","",32,0.37869573914783,1011.99911786724,68.4992695842337,"MS",32,"AF",NA,"Socken","gruen","Socken","orange","Sonnenbrille","rot","Bueroklammer","rot","socks","green",58.5049504950495,27.1958172380887,63,68.4992695842337
"MS_34","MS",1052.30376688165,1056.47942574449,"NF","",34,0.41380276055211,1053.75969274641,68.9423080711456,"MS",34,"AF",NA,"Trauben","orange","Trauben","gelb","Birne","gruen","Sonnenbrille","rot","grapes","orange",5.87128712871287,14.3740483972586,0,68.9423080711456
"MS_37","MS",1113.81680907219,1117.75741429043,"NF","",37,0.315323064612923,1114.75959039666,68.4654071835385,"MS",37,"AF",NA,"Bueroklammer","rot","Bueroklammer","braun","Avokado","gruen","Socken","gruen","paper.clip","red",58.8217821782178,28.5402859269503,62,68.4654071835385
"MS_38","MS",1136.57043554187,1140.83942452831,"NF","",38,0.208921784356871,1137.08708653943,70.6307237881747,"MS",38,"NF","typical","Zitrone","gelb","Waescheklammer","gelb","Bueroklammer","rot","Sonnenbrille","rot","lemon","yellow",99.6039603960396,2.37940836310538,100,70.6307237881747
"MS_4","MS",415.878268460589,420.938835161917,"NF","",4,0.391838367673535,417.519232377943,70.236861997626,"MS",4,"NF","atypical","Trauben","orange","Waescheklammer","orange","Aubergine","rot","Zucchini","braun","grapes","orange",5.87128712871287,14.3740483972586,0,70.236861997626
"MS_40","MS",1179.90606950709,1183.75377668565,"NF","",40,0.39129825965193,1181.15143662349,68.1470887980368,"MS",40,"ANF",NA,"Tomate","gruen","Banane","braun","Bueroklammer","rot","Waescheklammer","rot","tomato","green",25.990099009901,28.5105226362145,18,68.1470887980368
"MS_42","MS",1219.25692279066,1223.01086776172,"NF","",42,0.325945189037808,1220.19935146413,69.0698519528474,"MS",42,"AF",NA,"Sonnenbrille","gelb","Sonnenbrille","gruen","Waescheklammer","rot","Birne","rot","suglasses","yellow",53.7524752475247,23.2113790803537,56,69.0698519528474
"MS_44","MS",1259.10270975439,1262.98973656836,"NF","",44,0.392738547709542,1260.36702373709,69.0602114056151,"MS",44,"AF",NA,"Kirsche","gelb","Kirsche","gruen","Bueroklammer","rot","Sonnenbrille","orange","cherry","yellow",1.38613861386139,3.98489723086983,0,69.0602114056151
"MS_46","MS",1299.75849114569,1303.27565413654,"NF","",46,0.38877775555111,1300.88702273948,70.9143868483996,"MS",46,"ANF",NA,"Mandarine","orange","Tomate","gruen","Socken","gelb","Sonnenbrille","rot","mandarine","orange",98.7029702970297,4.73190142428061,100,70.9143868483996
"MS_49","MS",1359.52867960151,1364.03920349112,"NF","",49,0.367893578715743,1360.87128003114,67.0868152849025,"MS",49,"AF",NA,"Moehre","gruen","Moehre","orange","Birne","rot","Waescheklammer","rot","carrots","green",3.99009900990099,13.9165333682674,0,67.0868152849025
"MS_51","MS",1400.53206701354,1404.11490675802,"NF","",51,0.673594718943789,1402.81550918716,67.535676491537,"MS",51,"ANF",NA,"Kartoffeln","orange","Erbsen","gelb","Birne","rot","Zucchini","rot","potatoes","orange",38.8514851485149,33.053709667332,31,67.535676491537
"MS_53","MS",1440.31071679873,1444.12731393609,"NF","hesitation break",53,0.28129625925185,1441.07953322548,68.5852940947986,"MS",53,"AF",NA,"Paprika","braun","Paprika","rot","Sonnenbrille","orange","Socken","gelb","pepper","brown",7.77227722772277,16.4407306334717,0,68.5852940947986
"MS_55","MS",1479.44162950771,1482.91039910114,"NF","",55,0.682596519303861,1481.68706627593,68.1895899543416,"MS",55,"ANF",NA,"Bohnen","gruen","Kartoffeln","orange","Sonnenbrille","rot","Socken","gelb","beans","green",96.8118811881188,7.0650022948151,100,68.1895899543416
"MS_57","MS",1522.08494395131,1526.07286235721,"NF","",57,0.353310662132426,1523.20736867568,68.1959608484148,"MS",57,"ANF",NA,"Banane","braun","Mandarine","orange","Birne","gruen","Bueroklammer","rot","banana","brown",27.6435643564356,28.3332257811975,22,68.1959608484148
"MS_59","MS",1561.05285008995,1564.48726899677,"NF","",59,0.293538707741548,1561.79139786447,65.6838481033607,"MS",59,"ANF",NA,"Walnuss","braun","Aprikose","rot","Sonnenbrille","orange","Birne","gruen","walnut","brown",97.4554455445545,11.250355329922,100,65.6838481033607
"MS_6","MS",455.814011895747,460.66717832243,"NF","",6,0.379235847169434,457.319765271979,70.279913858719,"MS",6,"NF","medium","Banane","braun","Waescheklammer","braun","Zucchini","rot","Avokado","gruen","banana","brown",27.6435643564356,28.3332257811975,22,70.279913858719
"MS_60","MS",1583.95026545569,1587.7007537379,"NF","",60,0.368973794758952,1585.07113552843,69.7809129300452,"MS",60,"NF","atypical","Kirsche","gelb","Sonnenbrille","gelb","Birne","gruen","Bueroklammer","rot","cherry","yellow",1.38613861386139,3.98489723086983,0,69.7809129300452
"MS_67","MS",1730.30870894241,1733.87577760759,"NF","",67,0.395259051810362,1731.4789415111,71.855054218722,"MS",67,"AF",NA,"Socken","gruen","Socken","orange","Sonnenbrille","rot","Bueroklammer","rot","socks","green",58.5049504950495,27.1958172380887,63,71.855054218722
"MS_69","MS",1769.37456690578,1772.92024741775,"NF","",69,0.656491298259652,1771.56694507391,68.6431395403675,"MS",69,"AF",NA,"Trauben","orange","Trauben","gelb","Birne","gruen","Sonnenbrille","rot","grapes","orange",5.87128712871287,14.3740483972586,0,68.6431395403675
"MS_8","MS",497.248243182085,501.777258734034,"NF","",8,0.414522904580916,498.830997766853,70.0131066520429,"MS",8,"NF","typical","Erdbeere","rot","Bueroklammer","rot","Waescheklammer","gruen","Waescheklammer","orange","strawberry","red",99.3564356435644,2.71508437591115,100,70.0131066520429
"MZ_11","MZ",457.478157974818,461.735624723772,"NF","hesitation break",11,0.698619723944789,460.309939719221,78.6148597461061,"MZ",11,"NF","atypical","Gurke","rot","Socken","rot","Zucchini","braun","Bueroklammer","braun","cucumber","red",0.831683168316832,3.4498385670367,0,78.6148597461061
"MZ_13","MZ",492.950428770274,496.714743755073,"NF","",13,0.386797359471894,494.149979434564,77.9301532854139,"MZ",13,"NF","atypical","Kirsche","gelb","Socken","gelb","Avokado","gruen","Zucchini","gruen","cherry","yellow",1.38613861386139,3.98489723086983,0,77.9301532854139
"MZ_16","MZ",544.51383951066,548.548639020308,"NF","",16,0.202620524104821,544.973898666591,77.7099538521906,"MZ",16,"NF","medium","Aprikose","rot","Bueroklammer","rot","Zucchini","gruen","Avokado","gruen","apricot","red",33.1485148514851,32.654061351879,25,77.7099538521906
"MZ_19","MZ",596.546093098354,600.162635387469,"NF","",19,0.198479695939188,596.941821970558,78.1602444638098,"MZ",19,"NF","typical","Erdbeere","rot","Waescheklammer","rot","Bueroklammer","orange","Bueroklammer","gruen","strawberry","red",99.3564356435644,2.71508437591115,100,78.1602444638098
"MZ_22","MZ",646.629403276055,650.322280388476,"NF","",22,0.640108021604321,648.845572777408,80.5962770677957,"MZ",22,"NF","typical","Bohnen","gruen","Bueroklammer","gruen","Zucchini","gelb","Waescheklammer","gelb","beans","green",96.8118811881188,7.0650022948151,100,80.5962770677957
"MZ_25","MZ",696.621261405031,700.441459241609,"NF","",25,0.763612722544509,699.438074612798,80.1196743040547,"MZ",25,"NF","typical","Mandarine","orange","Socken","orange","Bueroklammer","gelb","Zucchini","gelb","mandarine","orange",98.7029702970297,4.73190142428061,100,80.1196743040547
"MZ_27","MZ",730.386823618824,734.037356508505,"NF","",27,0.649109821964393,732.614094135633,79.1753910412604,"MZ",27,"NF","atypical","Moehre","gruen","Sonnenbrille","gruen","Bueroklammer","braun","Avokado","rot","carrots","green",3.99009900990099,13.9165333682674,0,79.1753910412604
"MZ_29","MZ",763.946022621649,767.329527657726,"NF","",29,0.647849569913983,766.005635709223,79.8852192192881,"MZ",29,"NF","medium","Banane","braun","Bueroklammer","braun","Waescheklammer","orange","Aubergine","gruen","banana","brown",27.6435643564356,28.3332257811975,22,79.8852192192881
"MZ_3","MZ",309.96833270056,313.972310224948,"NF","",3,0.64244848969794,312.381612212659,79.5404995166911,"MZ",3,"NF","medium","Tomate","gruen","Socken","gruen","Waescheklammer","braun","Waescheklammer","orange","tomato","green",25.990099009901,28.5105226362145,18,79.5404995166911
"MZ_31","MZ",796.106756052032,799.736260858312,"NF","",31,0.197939587917584,796.501725168779,78.6749550263131,"MZ",31,"NF","typical","Zitrone","gelb","Sonnenbrille","gelb","Socken","gruen","Zucchini","braun","lemon","yellow",99.6039603960396,2.37940836310538,100,78.6749550263131
"MZ_34","MZ",841.972601030767,845.459662176197,"NF","",34,0.387337467493499,843.085893606903,78.2948513100107,"MZ",34,"NF","atypical","Paprika","braun","Waescheklammer","braun","Bueroklammer","gruen","Socken","gruen","pepper","brown",7.77227722772277,16.4407306334717,0,78.2948513100107
"MZ_38","MZ",906.233687749336,909.821568472718,"NF","",38,0.179215843168634,906.549484412326,78.0105705255659,"MZ",38,"NF","medium","Tomate","gruen","Socken","gruen","Waescheklammer","braun","Waescheklammer","orange","tomato","green",25.990099009901,28.5105226362145,18,78.0105705255659
"MZ_39","MZ",921.812537499888,925.220239234673,"NF","",39,0.64748949789958,923.885516290742,76.4303440931257,"MZ",39,"NF","typical","Walnuss","braun","Sonnenbrille","braun","Waescheklammer","gelb","Bueroklammer","gelb","walnut","brown",97.4554455445545,11.250355329922,100,76.4303440931257
"MZ_4","MZ",328.296307888766,332.299133189406,"NF","",4,0.635427085417083,330.677664648939,81.0589500182697,"MZ",4,"NF","typical","Walnuss","braun","Sonnenbrille","braun","Waescheklammer","gelb","Bueroklammer","gelb","walnut","brown",97.4554455445545,11.250355329922,100,81.0589500182697
"MZ_41","MZ",953.208833764766,956.990576133754,"NF","",41,0.626605321064213,955.421595602991,78.2476993330043,"MZ",41,"NF","medium","Kartoffeln","orange","Bueroklammer","orange","Sonnenbrille","rot","Waescheklammer","braun","potatoes","orange",38.8514851485149,33.053709667332,31,78.2476993330043
"MZ_43","MZ",983.801643995088,987.334362006534,"NF","",43,0.186597319463893,984.141559450881,77.3544329311089,"MZ",43,"NF","medium","Erbsen","gelb","Waescheklammer","gelb","Avokado","rot","Bueroklammer","orange","peas","yellow",34.5742574257426,33.0633774846592,27,77.3544329311089
"MZ_44","MZ",1000.21078325537,1003.99699049138,"NF","",44,0.36879375875175,1001.34157089357,77.5223315769919,"MZ",44,"NF","atypical","Trauben","orange","Waescheklammer","orange","Aubergine","gruen","Sonnenbrille","rot","grapes","orange",5.87128712871287,14.3740483972586,0,77.5223315769919
"MZ_46","MZ",1033.95903911208,1037.33044579881,"NF","",46,0.669813962792559,1036.09356645025,77.8399780621095,"MZ",46,"NF","atypical","Gurke","rot","Socken","rot","Zucchini","braun","Bueroklammer","braun","cucumber","red",0.831683168316832,3.4498385670367,0,77.8399780621095
"MZ_48","MZ",1063.26892877988,1066.58113997154,"NF","",48,0.415423084616923,1064.42975974763,75.5669744559022,"MZ",48,"NF","atypical","Kirsche","gelb","Socken","gelb","Avokado","gruen","Zucchini","gruen","cherry","yellow",1.38613861386139,3.98489723086983,0,75.5669744559022
"MZ_51","MZ",1111.06812225018,1115.04631876821,"NF","",51,0.451430286057211,1112.62152085054,76.7350195612661,"MZ",51,"NF","medium","Aprikose","rot","Bueroklammer","rot","Zucchini","gruen","Avokado","gruen","apricot","red",33.1485148514851,32.654061351879,25,76.7350195612661
"MZ_54","MZ",1159.29727060117,1162.73593834918,"NF","",54,0.163912782556511,1159.54146485013,78.0462585270639,"MZ",54,"NF","typical","Erdbeere","rot","Waescheklammer","rot","Bueroklammer","orange","Bueroklammer","gruen","strawberry","red",99.3564356435644,2.71508437591115,100,78.0462585270639
"MZ_57","MZ",1204.92038563005,1208.15237324326,"NF","",57,0.638307661532306,1206.85350084579,79.714059914678,"MZ",57,"NF","typical","Bohnen","gruen","Bueroklammer","gruen","Zucchini","gelb","Waescheklammer","gelb","beans","green",96.8118811881188,7.0650022948151,100,79.714059914678
"MZ_6","MZ",365.410624419301,370.06215169008,"NF","",6,0.614542908581716,368.069969276249,79.7875080274227,"MZ",6,"NF","medium","Kartoffeln","orange","Bueroklammer","orange","Sonnenbrille","rot","Waescheklammer","braun","potatoes","orange",38.8514851485149,33.053709667332,31,79.7875080274227
"MZ_60","MZ",1249.28738658813,1253.15453754244,"NF","",60,0.775495099019804,1252.18987716236,79.5834829330248,"MZ",60,"NF","typical","Mandarine","orange","Socken","orange","Bueroklammer","gelb","Zucchini","gelb","mandarine","orange",98.7029702970297,4.73190142428061,100,79.5834829330248
"MZ_62","MZ",1279.12099130816,1282.15278003897,"NF","",62,0.668913782756551,1281.03746508079,78.8439681836567,"MZ",62,"NF","atypical","Moehre","gruen","Sonnenbrille","gruen","Bueroklammer","braun","Avokado","rot","carrots","green",3.99009900990099,13.9165333682674,0,78.8439681836567
"MZ_64","MZ",1308.65118612756,1312.00329305968,"NF","",64,0.405701140228046,1309.78978936236,78.5151376438327,"MZ",64,"NF","medium","Banane","braun","Bueroklammer","braun","Waescheklammer","orange","Aubergine","gruen","banana","brown",27.6435643564356,28.3332257811975,22,78.5151376438327
"MZ_66","MZ",1341.10544849164,1344.71752590637,"NF","",66,0.69501900380076,1343.49350927493,79.4820408876135,"MZ",66,"NF","typical","Zitrone","gelb","Sonnenbrille","gelb","Socken","gruen","Zucchini","braun","lemon","yellow",99.6039603960396,2.37940836310538,100,79.4820408876135
"MZ_69","MZ",1385.49882947837,1388.78295520949,"NF","",69,0.377075415083017,1386.50988558963,76.7364419319886,"MZ",69,"NF","atypical","Paprika","braun","Waescheklammer","braun","Bueroklammer","gruen","Socken","gruen","pepper","brown",7.77227722772277,16.4407306334717,0,76.7364419319886
"MZ_8","MZ",402.833886653551,406.88395312786,"NF","",8,0.19505901180236,403.261659227753,77.7923827658963,"MZ",8,"NF","medium","Erbsen","gelb","Waescheklammer","gelb","Avokado","rot","Bueroklammer","orange","peas","yellow",34.5742574257426,33.0633774846592,27,77.7923827658963
"MZ_9","MZ",421.266309272374,425.441968135218,"NF","",9,0.65253050610122,423.829841388811,78.2439745424,"MZ",9,"NF","atypical","Trauben","orange","Waescheklammer","orange","Aubergine","gruen","Sonnenbrille","rot","grapes","orange",5.87128712871287,14.3740483972586,0,78.2439745424
"PB_1","PB",350.543026469098,354.916579760666,"NF","",1,0.679355871174235,353.358408443946,69.0011441345707,"PB",1,"NF","typical","Walnuss","braun","Waescheklammer","braun","Socken","rot","Socken","gruen","walnut","brown",97.4554455445545,11.250355329922,100,69.0011441345707
"PB_10","PB",532.069841179766,536.395001073916,"NF","",10,0.584476895379076,534.398107888139,66.185268652244,"PB",10,"NF","medium","Kartoffeln","orange","Bueroklammer","orange","Birne","rot","Waescheklammer","gruen","potatoes","orange",38.8514851485149,33.053709667332,31,66.185268652244
"PB_12","PB",573.603215679515,578.003990257129,"NF","structure, hesitation break",12,0.683136627325465,576.454607729303,67.6062294508601,"PB",12,"NF","atypical","Trauben","orange","Waescheklammer","orange","Sonnenbrille","braun","Bueroklammer","rot","grapes","orange",5.87128712871287,14.3740483972586,0,67.6062294508601
"PB_13","PB",594.513712752808,597.989859968225,"NF","",13,0.629485897179436,596.558791560678,69.3708074316033,"PB",13,"NF","medium","Banane","braun","Sonnenbrille","braun","Socken","gruen","Socken","rot","banana","brown",27.6435643564356,28.3332257811975,22,69.3708074316033
"PB_15","PB",633.480353468858,636.856225022603,"NF","structure",15,0.504720944188838,634.998448938516,67.6489742231498,"PB",15,"NF","atypical","Paprika","braun","Bueroklammer","braun","Avokado","gelb","Sonnenbrille","gelb","pepper","brown",7.77227722772277,16.4407306334717,0,67.6489742231498
"PB_17","PB",673.115015575992,676.671930286146,"NF","",17,0.600860172034407,675.094478813369,67.1865648700545,"PB",17,"NF","medium","Tomate","gruen","Sonnenbrille","gruen","Socken","braun","Avokado","gelb","tomato","green",25.990099009901,28.5105226362145,18,67.1865648700545
"PB_2","PB",369.883629227708,374.023425126395,"NF","",2,0.530286057211442,371.862847510937,68.9629220701511,"PB",2,"NF","medium","Aprikose","rot","Socken","rot","Bueroklammer","orange","Bueroklammer","braun","apricot","red",33.1485148514851,32.654061351879,25,68.9629220701511
"PB_20","PB",731.903938631479,735.397769091429,"NF","",20,0.612742548509702,733.894422558252,68.8430179558366,"PB",20,"NF","typical","Erdbeere","rot","Bueroklammer","rot","Waescheklammer","braun","Sonnenbrille","braun","strawberry","red",99.3564356435644,2.71508437591115,100,68.8430179558366
"PB_21","PB",751.678087228876,756.268978724914,"NF","",21,0.73372674534907,754.910721368915,69.2538179485087,"PB",21,"NF","typical","Mandarine","orange","Socken","orange","Bueroklammer","braun","Zucchini","braun","mandarine","orange",98.7029702970297,4.73190142428061,100,69.2538179485087
"PB_28","PB",891.658402167536,895.626660755735,"NF","hesitation break",28,0.714282856571314,894.366883524394,70.7961491800099,"PB",28,"NF","atypical","Gurke","rot","Waescheklammer","rot","Bueroklammer","gelb","Sonnenbrille","gruen","cucumber","red",0.831683168316832,3.4498385670367,0,70.7961491800099
"PB_30","PB",931.674110410569,935.412500361038,"NF","",30,0.576735347069414,933.654357777811,71.9971043708026,"PB",30,"NF","atypical","Kirsche","gelb","Waescheklammer","gelb","Bueroklammer","rot","Birne","rot","cherry","yellow",1.38613861386139,3.98489723086983,0,71.9971043708026
"PB_32","PB",971.817058796863,975.586558788528,"NF","",32,0.617063412682537,973.98269271886,69.0848682522426,"PB",32,"NF","typical","Bohnen","gruen","Socken","gruen","Sonnenbrille","gelb","Bueroklammer","orange","beans","green",96.8118811881188,7.0650022948151,100,69.0848682522426
"PB_34","PB",1010.56320800904,1013.97360291965,"NF","",34,0.567373474694939,1012.33423925288,71.3277171029704,"PB",34,"NF","typical","Zitrone","gelb","Sonnenbrille","gelb","Socken","orange","Socken","braun","lemon","yellow",99.6039603960396,2.37940836310538,100,71.3277171029704
"PB_36","PB",1049.74896917145,1053.05635542617,"NF","",36,0.209281856371274,1050.15056618218,70.316024287163,"PB",36,"NF","typical","Walnuss","braun","Waescheklammer","braun","Socken","rot","Socken","gruen","walnut","brown",97.4554455445545,11.250355329922,100,70.316024287163
"PB_38","PB",1107.10937684137,1110.66218675442,"NF","",38,0.562332466493299,1108.93446503035,73.5664606194325,"PB",38,"AF",NA,"Waescheklammer","orange","Waescheklammer","gelb","Sonnenbrille","braun","Bueroklammer","rot","clothes.peg","orange",65.5544554455445,25.6999903686849,67,73.5664606194325
"PB_4","PB",411.643262848314,415.605472261836,"NF","",4,0.5749349869974,413.734142710861,73.1022678338092,"PB",4,"NF","medium","Erbsen","gelb","Socken","gelb","Waescheklammer","gruen","Waescheklammer","braun","peas","yellow",34.5742574257426,33.0633774846592,27,73.1022678338092
"PB_40","PB",1146.09235345124,1149.3474575534,"NF","",40,0.677915583116623,1148.1825483238,70.5849022311928,"PB",40,"ANF",NA,"Banane","braun","Tomate","gruen","Socken","orange","Socken","rot","banana","brown",27.6435643564356,28.3332257811975,22,70.5849022311928
"PB_44","PB",1226.27916592531,1230.32390336479,"NF","",44,0.44872974594919,1227.84641065831,68.32007883315,"PB",44,"AF",NA,"Sonnenbrille","braun","Sonnenbrille","gruen","Bueroklammer","orange","Socken","rot","suglasses","brown",52.039603960396,24.2032728332675,57,68.32007883315
"PB_46","PB",1266.30788855427,1269.88316683041,"NF","",46,0.551710342068414,1268.10232207994,67.7780413334324,"PB",46,"AF",NA,"Bueroklammer","rot","Bueroklammer","braun","Socken","gruen","Socken","orange","paper.clip","red",58.8217821782178,28.5402859269503,62,67.7780413334324
"PB_47","PB",1285.54083469255,1288.82035153537,"NF","",47,0.22998599719944,1286.01449165605,69.0876791606767,"PB",47,"NF","atypical","Trauben","orange","Waescheklammer","orange","Sonnenbrille","braun","Bueroklammer","rot","grapes","orange",5.87128712871287,14.3740483972586,0,69.0876791606767
"PB_49","PB",1324.89382996205,1328.42049879882,"NF","",49,0.64118823764753,1327.0144873982,69.5863368709079,"PB",49,"ANF",NA,"Erdbeere","rot","Mandarine","orange","Bueroklammer","braun","Socken","gruen","strawberry","red",99.3564356435644,2.71508437591115,100,69.5863368709079
"PB_51","PB",1362.51082736556,1365.88172994787,"NF","",51,0.26005201040208,1363.11029373797,69.9833440889318,"PB",51,"ANF",NA,"Mandarine","orange","Zitrone","gelb","Socken","braun","Sonnenbrille","braun","mandarine","orange",98.7029702970297,4.73190142428061,100,69.9833440889318
"PB_54","PB",1421.96700301143,1425.66391289981,"NF","",54,0.458271654330866,1423.4386674799,68.2247769982497,"PB",54,"ANF",NA,"Kartoffeln","orange","Banane","braun","Avokado","gelb","Sonnenbrille","gelb","potatoes","orange",38.8514851485149,33.053709667332,31,68.2247769982497
"PB_55","PB",1441.40099780005,1445.16207214828,"NF","",55,0.206581316263253,1441.84639808294,70.2688392623196,"PB",55,"NF","typical","Erdbeere","rot","Bueroklammer","rot","Waescheklammer","braun","Sonnenbrille","braun","strawberry","red",99.3564356435644,2.71508437591115,100,70.2688392623196
"PB_6","PB",451.007385891457,454.191844275062,"NF","",6,0.692138427685537,453.102541647344,70.2339370741631,"PB",6,"NF","atypical","Moehre","gruen","Bueroklammer","gruen","Zucchini","braun","Socken","orange","carrots","green",3.99009900990099,13.9165333682674,0,70.2339370741631
"PB_62","PB",1575.58730503181,1578.69463643227,"NF","",62,0.212162432486497,1575.9745559745,70.1025987341143,"PB",62,"ANF",NA,"Bohnen","gruen","Aprikose","rot","Bueroklammer","orange","Zucchini","braun","beans","green",96.8118811881188,7.0650022948151,100,70.1025987341143
"PB_64","PB",1613.58697870078,1617.17867615837,"NF","",64,0.606081216243249,1615.60663494268,72.2424803917149,"PB",64,"ANF",NA,"Walnuss","braun","Bohnen","gruen","Sonnenbrille","gelb","Avokado","gelb","walnut","brown",97.4554455445545,11.250355329922,100,72.2424803917149
"PB_66","PB",1651.13147791054,1654.77221689132,"NF","",66,0.634706941388278,1653.29450947144,70.202729943108,"PB",66,"AF",NA,"Sonnenbrille","gelb","Sonnenbrille","rot","Bueroklammer","braun","Socken","gruen","suglasses","yellow",53.7524752475247,23.2113790803537,56,70.202729943108
"PB_68","PB",1688.99482910758,1692.17583081379,"NF","",68,0.546849369873975,1690.57419422757,72.2069003040955,"PB",68,"ANF",NA,"Tomate","gruen","Erbsen","gelb","Zucchini","braun","Socken","orange","tomato","green",25.990099009901,28.5105226362145,18,72.2069003040955
"PS_10","PS",493.486883812975,496.736154782407,"NF","",10,0.76505301060212,495.887925413511,70.2042722833675,"PS",10,"NF","typical","Zitrone","gelb","Socken","gelb","Avokado","rot","Zucchini","braun","lemon","yellow",99.6039603960396,2.37940836310538,100,70.2042722833675
"PS_12","PS",548.966553316463,552.546224445641,"NF","",12,0.327745549109822,549.872391279738,69.3721683453373,"PS",12,"AF",NA,"Kirsche","gelb","Kirsche","gruen","Waescheklammer","orange","Sonnenbrille","orange","cherry","yellow",1.38613861386139,3.98489723086983,0,69.3721683453373
"PS_14","PS",585.370908557245,588.684127944692,"NF","",14,0.690338067613523,587.544152480318,70.3325126831383,"PS",14,"ANF",NA,"Aprikose","rot","Bohnen","gruen","Zucchini","braun","Waescheklammer","gelb","apricot","red",33.1485148514851,32.654061351879,25,70.3325126831383
"PS_17","PS",637.976021880817,641.429236453649,"NF","",17,0.366993398679736,639.000450208784,70.0741314065853,"PS",17,"AF",NA,"Paprika","braun","Paprika","rot","Avokado","gruen","Bueroklammer","gruen","pepper","brown",7.77227722772277,16.4407306334717,0,70.0741314065853
"PS_19","PS",674.501429444771,677.793908804754,"NF","",19,0.203520704140828,674.880140313343,69.7173750159523,"PS",19,"ANF",NA,"Banane","braun","Kartoffeln","orange","Zucchini","rot","Bueroklammer","gruen","banana","brown",27.6435643564356,28.3332257811975,22,69.7173750159523
"PS_21","PS",710.425729163736,713.509079913452,"NF","",21,0.21630326065213,710.824177770321,70.1003963392127,"PS",21,"ANF",NA,"Mandarine","orange","Zitrone","gelb","Avokado","gruen","Zucchini","rot","mandarine","orange",98.7029702970297,4.73190142428061,100,70.1003963392127
"PS_23","PS",746.505037555984,749.581474963212,"NF","",23,0.619403880776155,748.28049703185,70.8500114468763,"PS",23,"ANF",NA,"Zitrone","gelb","Tomate","gruen","Socken","rot","Zucchini","braun","lemon","yellow",99.6039603960396,2.37940836310538,100,70.8500114468763
"PS_26","PS",800.16752364341,803.719541402635,"NF","hesitation break",26,0.572414482896579,802.031995457814,70.0186746560277,"PS",26,"AF",NA,"Gurke","rot","Gurke","braun","Waescheklammer","gelb","Socken","orange","cucumber","red",0.831683168316832,3.4498385670367,0,70.0186746560277
"PS_28","PS",835.415177744033,838.725516572109,"NF","",28,0.624444888977796,837.34416694311,69.7191896940174,"PS",28,"AF",NA,"Moehre","gruen","Moehre","orange","Zucchini","braun","Avokado","rot","carrots","green",3.99009900990099,13.9165333682674,0,69.7191896940174
"PS_3","PS",364.366569867673,367.85204670545,"NF","",3,0.213962792558512,364.807919505263,71.2958841369602,"PS",3,"NF","medium","Erbsen","gelb","Waescheklammer","gelb","Sonnenbrille","orange","Bueroklammer","braun","peas","yellow",34.5742574257426,33.0633774846592,27,71.2958841369602
"PS_30","PS",888.173859461202,891.703696913278,"NF","",30,0.604460892178436,890.152376072667,71.1984153113265,"PS",30,"ANF",NA,"Erbsen","gelb","Walnuss","braun","Avokado","rot","Socken","rot","peas","yellow",34.5742574257426,33.0633774846592,27,71.1984153113265
"PS_36","PS",993.141824046858,996.369490821014,"NF","",36,0.624804960992198,995.023930197421,70.4973774383201,"PS",36,"ANF",NA,"Bohnen","gruen","Erbsen","gelb","Socken","orange","Avokado","rot","beans","green",96.8118811881188,7.0650022948151,100,70.4973774383201
"PS_38","PS",1028.34588018579,1031.68502460756,"NF","",38,0.224584916983397,1028.80811021977,69.4123495016956,"PS",38,"NF","medium","Erbsen","gelb","Waescheklammer","gelb","Sonnenbrille","orange","Bueroklammer","braun","peas","yellow",34.5742574257426,33.0633774846592,27,69.4123495016956
"PS_41","PS",1080.87506141563,1083.89907264232,"NF","",41,0.718243648729746,1082.95236778739,71.5209511418198,"PS",41,"ANF",NA,"Erdbeere","rot","Banane","braun","Waescheklammer","gelb","Socken","orange","strawberry","red",99.3564356435644,2.71508437591115,100,71.5209511418198
"PS_43","PS",1116.72567639475,1119.73989371959,"NF","",43,0.731386277255451,1118.84027134538,71.8317288027678,"PS",43,"NF","typical","Bohnen","gruen","Bueroklammer","gruen","Zucchini","braun","Socken","orange","beans","green",96.8118811881188,7.0650022948151,100,71.8317288027678
